time,btceur_open,btceur_high,btceur_low,btceur_close,volume
1684245600000,24878.96,24940.65,24811.57,24902.19,66.49549
1684249200000,24902.19,25000.35,24896.0,24969.0,39.29091
1684252800000,24969.0,25045.91,24900.0,24962.99,28.21926
1684256400000,24959.03,25001.82,24874.49,24997.22,19.87422
1684260000000,25000.99,25021.0,24910.01,24959.28,18.19725
1684263600000,24959.31,24978.74,24820.01,24866.78,26.52924
1684267200000,24860.01,24900.0,24830.04,24869.0,22.56683
1684270800000,24866.72,24959.0,24840.27,24919.06,10.12411
1684274400000,24916.93,24943.43,24885.24,24901.59,16.56168
1684278000000,24900.0,24952.77,24878.01,24931.99,5.26603
1684281600000,24930.81,24988.63,24873.2,24977.0,6.56668
1684285200000,24976.0,25099.99,24935.02,25038.8,25.66754
1684288800000,25038.93,25060.0,24938.26,24943.9,7.28771
1684292400000,24940.2,25010.4,24925.0,24942.01,4.83409
1684296000000,24942.5,24980.37,24928.49,24953.92,10.2579
1684299600000,24952.99,24953.34,24887.2,24902.99,12.9666
1684303200000,24902.99,24913.13,24843.9,24911.39,18.88434
1684306800000,24913.13,24941.19,24726.17,24818.87,40.8509
1684310400000,24816.0,24834.42,24745.01,24810.59,30.11044
1684314000000,24810.59,24872.27,24798.68,24867.97,20.05409
1684317600000,24867.04,24918.89,24831.08,24874.0,22.74898
1684321200000,24873.74,24873.91,24585.98,24667.82,54.55302
1684324800000,24668.32,24784.56,24640.59,24712.01,33.51569
1684328400000,24712.01,24793.87,24655.73,24693.28,32.82854
1684332000000,24696.44,24850.0,24589.01,24814.0,48.38249
1684335600000,24815.13,24844.71,24746.01,24808.55,35.86944
1684339200000,24806.33,24915.0,24751.04,24875.08,42.94943
1684342800000,24875.09,25114.48,24828.15,25030.91,48.47311
1684346400000,25035.99,25150.0,25017.81,25061.04,35.69682
1684350000000,25060.0,25374.61,25060.0,25304.28,83.14351
1684353600000,25315.0,25387.0,25197.0,25262.13,27.18308
1684357200000,25263.41,25418.54,25204.96,25291.44,31.57754
1684360800000,25292.56,25318.2,25231.0,25264.53,9.24042
1684364400000,25264.99,25357.75,25264.99,25340.45,11.30531
1684368000000,25340.99,25405.59,25278.11,25279.17,8.63971
1684371600000,25282.46,25313.5,25221.0,25239.33,8.17883
1684375200000,25239.32,25295.75,25210.05,25261.62,3.14682
1684378800000,25260.22,25296.57,25244.4,25291.44,4.42255
1684382400000,25292.19,25294.53,25238.97,25244.94,7.77235
1684386000000,25245.12,25260.85,25172.72,25174.12,20.42717
1684389600000,25173.33,25200.03,25105.78,25163.03,14.92089
1684393200000,25161.44,25402.4,25152.09,25359.18,35.06283
1684396800000,25354.8,25400.89,25314.54,25358.48,29.31819
1684400400000,25358.0,25398.88,25324.71,25378.42,24.26839
1684404000000,25378.43,25411.24,25321.27,25335.01,26.25072
1684407600000,25334.74,25383.01,25328.9,25380.91,17.3179
1684411200000,25380.92,25436.84,25246.01,25246.01,60.96721
1684414800000,25250.41,25339.2,25208.01,25328.58,31.80385
1684418400000,25324.0,25443.49,25126.38,25312.55,53.19961
1684422000000,25321.73,25369.99,25146.42,25166.39,49.6458
1684425600000,25167.08,25219.11,25103.85,25185.1,50.83975
1684429200000,25184.62,25204.69,24557.0,24658.6,90.21591
1684432800000,24659.82,24819.13,24588.92,24791.0,58.51695
1684436400000,24791.0,24986.58,24753.58,24873.0,48.879
1684440000000,24868.02,24922.26,24839.98,24878.99,20.77226
1684443600000,24880.0,25189.99,24879.99,25051.64,38.47839
1684447200000,25052.62,25079.0,24982.19,25027.34,13.60641
1684450800000,25026.75,25027.03,24955.6,24956.58,6.06753
1684454400000,24956.57,25059.83,24941.36,25016.0,11.38533
1684458000000,25017.0,25043.02,24915.59,24965.09,10.9436
1684461600000,24967.01,25006.0,24923.99,24944.0,11.89318
1684465200000,24949.01,25011.0,24915.99,24975.71,7.70264
1684468800000,24978.0,25030.39,24960.34,25029.14,8.92319
1684472400000,25029.14,25035.67,24979.99,25007.64,12.00808
1684476000000,25009.35,25044.93,24969.01,24999.54,20.66383
1684479600000,24999.53,25051.69,24962.1,24971.41,22.26005
1684483200000,24971.38,25019.59,24954.82,24975.08,25.55162
1684486800000,24975.08,24998.15,24891.35,24910.14,41.7483
1684490400000,24909.01,24963.0,24882.88,24911.3,31.53833
1684494000000,24911.3,24949.55,24888.18,24920.56,33.30931
1684497600000,24920.57,25035.67,24920.57,24979.5,57.85579
1684501200000,24979.51,25031.01,24916.08,24938.63,49.39102
1684504800000,24939.36,24942.55,24858.13,24925.16,57.94969
1684508400000,24926.37,25167.48,24683.08,24903.32,152.65094
1684512000000,24901.68,24973.13,24847.0,24858.68,52.74407
1684515600000,24857.9,24978.0,24847.0,24934.45,28.83699
1684519200000,24935.08,24976.84,24919.01,24942.69,23.5198
1684522800000,24942.7,24942.7,24859.01,24903.47,23.47984
1684526400000,24900.96,24940.05,24874.8,24900.06,16.16625
1684530000000,24893.56,24966.66,24893.56,24966.66,11.26042
1684533600000,24966.77,24984.28,24927.82,24937.01,13.364
1684537200000,24939.49,24965.23,24930.23,24948.21,7.68069
1684540800000,24948.2,24976.2,24900.0,24916.13,10.23463
1684544400000,24916.12,24950.32,24914.47,24929.99,6.88971
1684548000000,24930.83,24937.92,24897.96,24900.54,4.85632
1684551600000,24903.85,24937.99,24901.59,24930.98,6.25717
1684555200000,24926.94,24938.83,24912.01,24938.58,5.27339
1684558800000,24935.09,24935.09,24906.06,24932.0,8.24115
1684562400000,24931.17,24933.99,24901.49,24913.93,9.36243
1684566000000,24913.95,24916.22,24899.5,24914.81,7.70882
1684569600000,24914.82,24977.75,24914.43,24967.92,12.71363
1684573200000,24968.74,24975.29,24937.01,24943.74,13.52248
1684576800000,24943.73,24965.76,24934.38,24953.17,13.12815
1684580400000,24953.16,24963.0,24925.17,24933.93,14.08271
1684584000000,24933.35,24996.91,24933.33,24954.5,12.54219
1684587600000,24954.51,24978.0,24936.26,24952.36,10.72024
1684591200000,24952.36,24986.79,24952.14,24980.97,9.09643
1684594800000,24980.96,25032.91,24958.9,25007.0,16.9914
1684598400000,25010.72,25013.2,24973.38,24980.02,11.05945
1684602000000,24983.03,25185.1,24977.78,25178.72,28.98602
1684605600000,25185.86,25190.0,25072.42,25075.99,31.26743
1684609200000,25077.0,25114.47,25023.51,25101.0,19.0756
1684612800000,25102.97,25123.07,25041.03,25050.0,19.26687
1684616400000,25049.99,25082.6,25003.04,25068.02,15.95941
1684620000000,25068.03,25097.99,25043.14,25095.99,9.77215
1684623600000,25094.27,25150.96,25076.71,25129.45,10.65018
1684627200000,25129.45,25282.74,25091.0,25252.33,36.97633
1684630800000,25260.29,25270.32,25173.95,25181.91,19.16725
1684634400000,25186.01,25206.99,25170.0,25189.99,8.64334
1684638000000,25188.08,25208.0,25174.87,25190.13,5.84836
1684641600000,25194.98,25194.98,25141.54,25146.37,12.16743
1684645200000,25147.78,25155.6,25110.79,25118.26,14.00125
1684648800000,25118.26,25124.0,25085.99,25103.96,9.22191
1684652400000,25104.36,25107.14,25072.0,25077.95,10.31039
1684656000000,25077.64,25092.03,25050.01,25066.38,15.56746
1684659600000,25066.39,25104.27,25050.01,25098.06,21.54388
1684663200000,25098.09,25108.26,24925.62,24982.81,35.54737
1684666800000,24982.8,24982.8,24821.17,24868.07,63.01515
1684670400000,24868.07,24976.04,24848.95,24964.8,40.74282
1684674000000,24961.99,24971.08,24924.75,24926.24,14.27435
1684677600000,24925.68,25002.0,24920.96,24929.01,21.04422
1684681200000,24929.01,25005.23,24850.0,24930.04,27.98467
1684684800000,24933.01,24954.76,24891.02,24925.68,24.48071
1684688400000,24923.0,24964.75,24876.94,24910.47,22.88127
1684692000000,24911.66,24929.78,24885.15,24904.0,20.22515
1684695600000,24902.93,24952.39,24894.0,24939.78,15.01663
1684699200000,24939.78,24960.75,24861.12,24871.05,30.23153
1684702800000,24871.04,24876.66,24701.45,24787.43,70.73693
1684706400000,24785.01,24831.24,24768.99,24776.04,26.31946
1684710000000,24776.39,24824.78,24753.18,24772.0,17.98581
1684713600000,24772.0,24806.38,24599.02,24688.73,43.65861
1684717200000,24683.35,24719.87,24600.85,24617.0,51.47677
1684720800000,24618.67,24707.51,24581.05,24692.32,27.36417
1684724400000,24694.56,24724.75,24678.05,24693.99,16.25863
1684728000000,24692.46,24769.61,24690.74,24736.01,20.77802
1684731600000,24735.38,24845.81,24735.38,24809.99,28.03931
1684735200000,24808.56,24949.98,24801.04,24871.73,39.56656
1684738800000,24877.23,24941.09,24855.13,24898.45,39.22787
1684742400000,24898.48,24953.7,24877.55,24878.99,41.15783
1684746000000,24879.0,24919.0,24847.53,24880.38,44.01343
1684749600000,24880.39,24898.86,24801.31,24841.97,42.17923
1684753200000,24841.97,24847.79,24790.09,24818.23,46.20524
1684756800000,24816.93,24849.31,24735.1,24740.63,43.45716
1684760400000,24740.62,25090.69,24712.95,25021.0,75.98442
1684764000000,25021.99,25057.39,24796.48,25014.26,116.37609
1684767600000,25014.32,25032.99,24882.16,24934.19,58.66669
1684771200000,24930.99,24964.49,24864.65,24900.12,33.75451
1684774800000,24900.38,24930.44,24827.82,24882.05,53.30874
1684778400000,24880.01,24952.69,24866.75,24903.57,36.07077
1684782000000,24903.58,24913.0,24841.08,24884.29,33.57899
1684785600000,24889.78,24949.0,24853.19,24916.55,18.24866
1684789200000,24913.61,24970.0,24895.0,24920.34,21.14059
1684792800000,24920.4,24931.7,24887.98,24891.96,15.13404
1684796400000,24891.02,24902.18,24859.81,24880.91,11.89938
1684800000000,24881.67,24947.51,24825.29,24849.65,24.59181
1684803600000,24849.76,25110.77,24832.83,25010.02,66.66635
1684807200000,25011.78,25170.0,25011.78,25133.95,28.03158
1684810800000,25134.0,25400.0,25126.77,25354.61,92.97826
1684814400000,25356.66,25411.86,25322.0,25356.98,59.77213
1684818000000,25357.54,25453.37,25344.11,25364.01,60.02344
1684821600000,25368.21,25397.36,25244.11,25251.87,53.84586
1684825200000,25251.87,25323.57,25212.96,25290.56,64.72263
1684828800000,25294.49,25332.0,25263.45,25331.71,50.29133
1684832400000,25329.47,25349.97,25308.01,25321.9,54.02014
1684836000000,25322.7,25374.45,25304.37,25364.36,40.17277
1684839600000,25366.58,25385.26,25327.22,25376.94,39.59351
1684843200000,25376.95,25428.26,25304.51,25369.61,63.96256
1684846800000,25372.16,25387.06,25243.42,25306.74,77.64873
1684850400000,25306.95,25392.34,25302.01,25378.14,46.5386
1684854000000,25377.81,25410.74,25350.66,25376.48,31.70122
1684857600000,25376.51,25392.39,25280.57,25305.09,52.97341
1684861200000,25304.49,25342.68,25232.31,25249.0,38.69013
1684864800000,25249.56,25268.37,25175.11,25190.62,42.75657
1684868400000,25190.62,25296.49,25161.92,25265.0,33.97792
1684872000000,25265.01,25319.3,25231.87,25292.48,28.46441
1684875600000,25292.48,25308.06,25238.83,25258.14,23.59761
1684879200000,25258.15,25282.39,25239.7,25255.08,12.72279
1684882800000,25254.03,25305.0,25250.11,25281.39,11.05253
1684886400000,25281.39,25285.6,25194.3,25219.01,15.47574
1684890000000,25219.77,25251.58,25199.37,25210.03,18.35076
1684893600000,25200.47,25238.28,25190.01,25229.0,6.54313
1684897200000,25231.0,25233.42,24762.35,24882.12,98.73191
1684900800000,24880.0,24912.12,24813.46,24896.99,42.00739
1684904400000,24894.35,24916.42,24817.67,24860.0,45.61466
1684908000000,24861.0,24861.0,24727.77,24827.28,45.88052
1684911600000,24827.83,24875.37,24765.11,24791.77,64.95879
1684915200000,24791.76,24869.0,24785.01,24868.03,52.69653
1684918800000,24870.0,24944.62,24858.0,24869.0,66.03229
1684922400000,24869.0,24911.81,24862.04,24884.79,41.39493
1684926000000,24884.8,24900.0,24821.99,24864.16,36.62893
1684929600000,24864.17,24864.17,24770.01,24802.87,56.49604
1684933200000,24803.6,24816.38,24450.0,24619.0,174.91457
1684936800000,24620.29,24620.29,24351.0,24479.0,164.07405
1684940400000,24479.01,24571.04,24311.73,24531.25,156.00373
1684944000000,24531.41,24543.73,24397.0,24463.93,47.5716
1684947600000,24463.94,24566.0,24396.0,24502.92,76.24035
1684951200000,24504.17,24548.21,24442.71,24468.09,45.29487
1684954800000,24466.29,24616.02,24450.92,24489.53,62.26373
1684958400000,24489.54,24710.91,24484.1,24634.68,61.64417
1684962000000,24637.9,24690.63,24544.5,24596.16,36.847
1684965600000,24596.16,24650.24,24550.0,24575.71,24.07883
1684969200000,24576.0,24613.64,24545.01,24551.0,12.28554
1684972800000,24550.96,24611.53,24440.0,24478.39,33.96591
1684976400000,24478.39,24543.83,24155.52,24382.99,100.66596
1684980000000,24384.0,24405.93,24317.05,24384.71,12.61602
1684983600000,24384.99,24472.99,24384.99,24437.51,23.52963
1684987200000,24434.49,24517.0,24407.01,24475.91,22.79389
1684990800000,24479.27,24525.98,24464.07,24510.68,17.72052
1684994400000,24512.28,24548.91,24475.55,24514.0,32.34704
1684998000000,24512.24,24536.95,24432.55,24440.45,45.37666
1685001600000,24441.54,24538.73,24436.55,24511.04,63.32385
1685005200000,24511.04,24546.23,24497.81,24543.17,69.68525
1685008800000,24543.21,24564.19,24471.74,24500.25,58.58843
1685012400000,24502.0,24572.94,24450.29,24531.0,57.68705
1685016000000,24531.01,24715.99,24530.34,24672.5,109.08094
1685019600000,24672.49,24699.6,24562.76,24636.29,74.15916
1685023200000,24636.29,24697.03,24563.84,24632.15,72.01726
1685026800000,24632.15,24650.0,24450.01,24499.85,62.37636
1685030400000,24499.89,24602.16,24488.79,24561.12,57.14841
1685034000000,24561.15,24655.78,24527.11,24614.13,43.97645
1685037600000,24614.13,24671.73,24593.02,24639.6,44.17169
1685041200000,24639.61,24868.88,24633.57,24726.37,54.6235
1685044800000,24726.12,24778.27,24712.22,24734.01,27.8352
1685048400000,24734.0,24734.0,24687.29,24716.0,21.59466
1685052000000,24716.0,24718.57,24679.74,24698.62,22.22228
1685055600000,24699.73,24792.68,24697.65,24717.78,22.77788
1685059200000,24717.78,24758.03,24646.02,24724.11,27.45327
1685062800000,24724.25,24773.99,24598.73,24659.23,40.1704
1685066400000,24655.0,24680.22,24618.43,24633.99,13.17049
1685070000000,24634.0,24697.71,24624.14,24663.39,23.30608
1685073600000,24662.52,24671.25,24636.24,24648.02,9.27416
1685077200000,24647.24,24652.65,24564.0,24576.0,24.21197
1685080800000,24573.47,24674.24,24557.0,24671.92,26.10787
1685084400000,24674.58,24750.77,24654.29,24723.48,40.20424
1685088000000,24725.01,24782.04,24710.49,24714.4,53.99661
1685091600000,24714.39,24732.13,24682.17,24704.66,48.24127
1685095200000,24703.79,24734.0,24670.89,24673.11,37.88415
1685098800000,24673.11,24711.09,24641.66,24688.36,35.8799
1685102400000,24688.36,24736.88,24607.03,24688.8,83.2112
1685106000000,24686.7,24868.42,24683.68,24822.43,81.36361
1685109600000,24824.27,25185.97,24812.24,25062.83,153.94114
1685113200000,25061.92,25143.63,25028.46,25034.06,62.46052
1685116800000,25036.99,25096.74,25023.0,25065.95,45.32193
1685120400000,25065.14,25092.0,24950.11,24979.91,42.06724
1685124000000,24980.48,25008.35,24877.87,24987.01,51.31801
1685127600000,24987.01,25079.99,24987.01,25021.3,45.02023
1685131200000,25019.97,25056.18,25001.23,25006.85,22.85204
1685134800000,25005.41,25040.32,24994.0,24994.02,27.2925
1685138400000,24994.02,25024.43,24960.08,24960.18,25.84509
1685142000000,24960.19,25003.89,24960.19,24981.7,19.86867
1685145600000,24979.12,24992.12,24910.01,24927.96,15.5927
1685149200000,24926.17,24983.97,24921.16,24983.96,7.51478
1685152800000,24985.31,25013.75,24960.89,25013.53,9.16539
1685156400000,25010.93,25040.0,24982.86,25020.08,6.48607
1685160000000,25021.7,25050.0,24993.78,25027.74,6.75453
1685163600000,25027.01,25036.53,25004.09,25004.09,7.03617
1685167200000,25004.09,25028.95,24981.61,25019.26,10.37932
1685170800000,25019.01,25019.02,24973.24,24981.4,25.36767
1685174400000,24981.36,24982.56,24931.53,24942.33,28.97325
1685178000000,24943.97,24989.32,24938.37,24956.47,22.99133
1685181600000,24957.83,24978.57,24927.63,24939.24,25.84903
1685185200000,24933.33,24976.62,24925.84,24962.32,21.95629
1685188800000,24962.32,25008.07,24943.54,24978.55,26.19154
1685192400000,24978.55,25039.73,24830.22,24891.6,37.56801
1685196000000,24891.63,24979.99,24873.98,24931.01,36.15804
1685199600000,24931.39,24953.24,24901.01,24952.66,12.09537
1685203200000,24952.46,24952.92,24879.29,24917.01,15.43514
1685206800000,24917.01,25010.03,24914.5,25003.82,25.81532
1685210400000,25007.34,25082.63,24967.4,24967.4,35.5894
1685214000000,24975.87,25031.0,24971.23,24998.99,20.15552
1685217600000,24997.98,25012.0,24980.0,24997.56,17.75724
1685221200000,24995.62,25025.51,24980.0,25011.05,20.47188
1685224800000,25011.09,25074.13,25000.01,25050.21,22.68692
1685228400000,25050.61,25132.31,25050.61,25099.11,16.39338
1685232000000,25101.66,25337.19,25022.02,25299.51,55.25792
1685235600000,25307.53,25369.99,25270.72,25300.07,47.80212
1685239200000,25301.99,25322.87,25263.79,25288.99,25.09824
1685242800000,25289.02,25428.0,25289.02,25371.97,39.0214
1685246400000,25372.0,25461.99,25356.79,25361.85,33.52113
1685250000000,25362.0,25380.76,25320.0,25360.99,30.13072
1685253600000,25360.99,25419.08,25360.99,25380.92,33.55014
1685257200000,25380.35,25425.72,25380.35,25421.86,33.65395
1685260800000,25424.0,25437.99,25401.9,25426.48,45.40229
1685264400000,25426.49,25430.41,25372.96,25392.47,12.96444
1685268000000,25392.52,25449.24,25382.23,25441.06,18.00413
1685271600000,25439.13,25572.02,25377.18,25381.0,39.1856
1685275200000,25381.0,25413.39,25333.74,25373.64,19.89813
1685278800000,25371.9,25439.09,25362.86,25397.6,18.86364
1685282400000,25397.6,25447.8,25386.45,25388.51,27.09073
1685286000000,25388.51,25469.82,25375.12,25468.53,14.95021
1685289600000,25465.38,25520.0,25422.02,25448.0,22.68595
1685293200000,25446.88,25600.0,25403.54,25525.15,34.61935
1685296800000,25525.07,25886.8,25489.1,25735.92,75.8126
1685300400000,25735.92,25775.72,25634.13,25683.6,34.6594
1685304000000,25687.79,25756.71,25687.79,25717.02,30.36358
1685307600000,25718.42,26066.0,25718.42,25983.55,65.94217
1685311200000,25982.84,26288.87,25982.84,26212.81,74.47556
1685314800000,26215.0,26351.93,26166.48,26182.0,45.77212
1685318400000,26199.65,26526.7,26196.53,26299.05,78.7501
1685322000000,26305.76,26325.0,26227.08,26251.48,31.2104
1685325600000,26254.63,26265.77,26177.0,26177.02,18.73795
1685329200000,26177.0,26214.83,25999.74,26046.45,32.54579
1685332800000,26049.2,26116.38,25975.22,26051.37,48.06654
1685336400000,26051.47,26134.0,26037.0,26081.47,24.91237
1685340000000,26082.0,26124.78,26076.21,26097.48,18.30491
1685343600000,26096.57,26096.57,25953.73,26009.91,33.2938
1685347200000,26009.92,26087.67,25977.0,26019.89,28.7356
1685350800000,26019.5,26095.05,25994.0,26095.05,25.14362
1685354400000,26095.05,26140.29,25929.17,26035.62,42.60939
1685358000000,26035.63,26111.96,26025.17,26090.99,18.14729
1685361600000,26091.0,26121.99,26049.33,26069.41,16.68631
1685365200000,26068.98,26130.45,26063.13,26106.87,17.32222
1685368800000,26106.87,26131.99,25899.9,25988.07,37.26993
1685372400000,25988.58,26042.1,25801.02,25836.41,58.89723
1685376000000,25829.66,25878.99,25757.95,25803.87,40.21396
1685379600000,25803.25,25932.14,25733.96,25888.52,28.47135
1685383200000,25890.37,25917.14,25817.4,25847.18,20.60259
1685386800000,25847.25,25917.2,25839.02,25860.92,13.87859
1685390400000,25860.92,25924.39,25848.0,25906.01,17.13977
1685394000000,25905.07,25933.5,25862.92,25881.0,11.15298
1685397600000,25881.01,25899.97,25773.18,25896.99,24.93237
1685401200000,25898.89,26010.78,25890.99,25940.95,19.82189
1685404800000,25942.0,25956.55,25780.14,25903.98,12.31813
1685408400000,25906.0,25977.32,25892.0,25939.32,5.7712
1685412000000,25938.66,25959.98,25893.0,25947.79,7.69161
1685415600000,25950.25,26106.28,25939.45,26009.32,22.72213
1685419200000,26014.0,26033.84,25950.0,25958.99,7.81704
1685422800000,25959.99,25998.68,25877.13,25997.25,20.54714
1685426400000,26000.0,26066.25,25994.0,26031.86,12.99147
1685430000000,26031.77,26078.0,25992.39,25992.4,25.76189
1685433600000,25992.4,26055.64,25970.99,26002.91,28.399
1685437200000,26002.93,26101.49,26002.93,26050.08,44.4097
1685440800000,26051.71,26166.83,26031.12,26048.32,49.85845
1685444400000,26051.41,26152.23,26006.37,26128.94,44.79223
1685448000000,26127.35,26134.1,25940.53,26076.99,48.25665
1685451600000,26076.99,26132.24,25942.26,25973.8,68.81098
1685455200000,25973.8,26032.83,25795.87,25796.0,70.93983
1685458800000,25796.0,25918.67,25789.48,25862.39,38.45592
1685462400000,25862.26,25924.98,25750.0,25903.78,40.29632
1685466000000,25903.78,25975.03,25845.82,25910.69,40.06836
1685469600000,25905.91,26001.99,25878.75,25975.0,20.72382
1685473200000,25973.12,26040.85,25952.16,26038.24,19.2165
1685476800000,26038.26,26042.81,25940.01,25944.21,25.12625
1685480400000,25941.3,26023.38,25850.0,25908.0,19.79575
1685484000000,25907.99,25939.96,25839.0,25917.74,16.32323
1685487600000,25917.15,25924.99,25861.52,25871.01,16.86145
1685491200000,25872.28,25928.96,25840.08,25928.96,9.41759
1685494800000,25929.0,26004.06,25915.53,25963.0,10.3156
1685498400000,25955.0,25955.0,25805.18,25923.34,19.68179
1685502000000,25924.14,25953.0,25854.08,25917.09,11.23919
1685505600000,25917.09,25922.77,25518.02,25533.86,71.82351
1685509200000,25522.0,25549.05,25322.92,25374.08,86.8433
1685512800000,25378.0,25502.63,25275.58,25476.4,51.63473
1685516400000,25476.02,25550.0,25458.72,25515.04,30.40684
1685520000000,25515.05,25563.03,25482.23,25524.96,31.04432
1685523600000,25522.0,25528.99,25417.76,25497.79,44.25634
1685527200000,25494.15,25507.63,25381.28,25398.57,33.58998
1685530800000,25398.6,25433.19,25330.0,25409.0,49.19837
1685534400000,25413.3,25444.08,25372.66,25414.01,32.2982
1685538000000,25414.03,25524.1,25405.39,25429.81,67.75877
1685541600000,25429.39,25463.49,25243.79,25427.05,118.27458
1685545200000,25427.05,25451.99,25281.0,25318.76,44.59123
1685548800000,25316.3,25413.57,25256.51,25371.24,39.22279
1685552400000,25371.24,25466.36,25339.95,25431.77,36.34975
1685556000000,25434.0,25448.72,25371.69,25395.26,27.08733
1685559600000,25396.07,25460.04,25330.59,25347.35,50.2946
1685563200000,25350.03,25431.47,25335.56,25429.13,32.07947
1685566800000,25429.41,25439.74,25375.58,25419.26,15.91504
1685570400000,25421.99,25499.99,25407.27,25490.63,29.8301
1685574000000,25490.69,25583.0,25466.19,25514.83,17.4302
1685577600000,25516.9,25643.45,25350.01,25378.54,28.26168
1685581200000,25386.0,25482.99,25381.55,25400.39,21.39583
1685584800000,25400.01,25426.61,24997.0,25063.39,63.63694
1685588400000,25054.19,25170.0,24960.0,25122.24,58.49146
1685592000000,25120.68,25166.24,25097.55,25159.31,27.38535
1685595600000,25157.97,25225.69,25144.59,25216.81,26.10624
1685599200000,25220.31,25248.57,25141.51,25141.51,37.73727
1685602800000,25141.73,25239.36,25120.0,25195.86,35.17822
1685606400000,25193.09,25278.6,25180.67,25260.16,35.83859
1685610000000,25263.69,25281.9,25195.5,25201.61,33.90441
1685613600000,25201.6,25209.9,25142.91,25142.91,29.57988
1685617200000,25150.06,25174.07,25121.38,25160.76,25.29016
1685620800000,25160.76,25235.89,25100.45,25217.72,65.6312
1685624400000,25217.51,25241.15,25106.14,25120.03,49.54821
1685628000000,25120.01,25207.1,25081.85,25127.59,46.82648
1685631600000,25127.54,25159.23,25059.11,25079.38,50.18034
1685635200000,25079.4,25306.14,24977.01,25237.35,68.75342
1685638800000,25237.87,25276.82,25076.43,25114.19,58.84117
1685642400000,25110.76,25188.2,25087.89,25128.15,39.08028
1685646000000,25128.16,25142.49,24848.09,25025.31,69.78124
1685649600000,25029.88,25076.35,25002.26,25030.02,22.64329
1685653200000,25031.62,25109.45,25031.62,25061.86,20.72928
1685656800000,25061.78,25075.49,25020.09,25046.84,21.9318
1685660400000,25046.84,25049.2,24897.22,24991.26,29.27421
1685664000000,24991.8,24996.15,24706.01,24958.5,86.64721
1685667600000,24958.55,25015.18,24894.98,24971.96,28.82988
1685671200000,24974.85,25125.99,24969.91,25104.44,23.69715
1685674800000,25105.61,25143.62,25068.64,25126.93,14.5086
1685678400000,25128.24,25249.7,25086.62,25209.15,30.30539
1685682000000,25211.21,25328.15,25200.01,25282.67,30.48038
1685685600000,25282.1,25282.4,25195.61,25199.73,20.70826
1685689200000,25199.67,25245.63,25178.68,25192.84,20.00761
1685692800000,25193.14,25294.55,25193.14,25288.34,30.26809
1685696400000,25288.37,25304.41,25205.38,25219.3,27.29385
1685700000000,25219.3,25232.68,25161.93,25194.62,23.94277
1685703600000,25192.41,25269.89,25181.28,25231.75,26.62346
1685707200000,25232.05,25340.11,25102.82,25259.4,78.05282
1685710800000,25257.37,25261.16,25027.16,25093.34,72.87214
1685714400000,25085.47,25213.77,25075.16,25207.36,62.09904
1685718000000,25203.05,25344.98,25200.38,25335.03,33.27025
1685721600000,25334.65,25362.51,25278.47,25316.91,29.58833
1685725200000,25316.63,25346.23,25283.17,25314.05,25.25303
1685728800000,25319.13,25442.17,25276.02,25441.39,17.14659
1685732400000,25442.18,25532.27,25382.66,25482.39,32.36308
1685736000000,25485.28,25522.66,25435.05,25436.03,16.32295
1685739600000,25431.34,25499.67,25411.26,25465.0,12.63038
1685743200000,25465.01,25549.99,25457.02,25523.57,12.95766
1685746800000,25523.58,25532.06,25492.8,25504.45,8.80608
1685750400000,25503.87,25506.22,25420.86,25432.81,5.64029
1685754000000,25426.43,25451.86,25370.0,25398.31,4.79208
1685757600000,25396.4,25430.72,25389.64,25408.68,3.68537
1685761200000,25406.52,25432.01,25392.95,25400.95,2.47914
1685764800000,25400.95,25428.29,25369.34,25414.85,4.5047
1685768400000,25414.85,25430.59,25400.0,25416.3,3.82109
1685772000000,25418.67,25469.99,25418.67,25436.99,5.34517
1685775600000,25438.13,25460.13,25426.31,25433.6,6.33342
1685779200000,25435.72,25447.28,25397.49,25407.81,10.14356
1685782800000,25404.03,25414.65,25391.12,25412.25,5.33692
1685786400000,25412.27,25436.64,25377.8,25399.46,9.26315
1685790000000,25399.47,25433.02,25386.67,25402.06,7.01802
1685793600000,25402.06,25439.35,25396.87,25432.87,6.96333
1685797200000,25432.87,25452.38,25415.98,25437.25,8.29413
1685800800000,25437.25,25466.73,25437.14,25439.64,7.47057
1685804400000,25438.56,25576.63,25392.64,25557.52,22.35729
1685808000000,25559.57,25565.99,25484.25,25503.81,14.41163
1685811600000,25498.67,25510.83,25382.53,25418.3,16.20071
1685815200000,25418.31,25441.4,25382.45,25406.17,9.9418
1685818800000,25408.78,25419.64,25291.0,25355.53,21.97078
1685822400000,25353.11,25385.77,25313.71,25321.35,10.43263
1685826000000,25321.35,25339.51,25194.73,25276.08,20.29615
1685829600000,25276.07,25348.43,25276.07,25338.5,5.82996
1685833200000,25339.44,25352.56,25318.77,25337.5,4.3288
1685836800000,25337.66,25338.45,25277.71,25285.03,5.59163
1685840400000,25277.41,25342.09,25232.52,25301.07,8.94518
1685844000000,25301.06,25353.47,25294.42,25340.55,5.33709
1685847600000,25342.02,25342.15,25302.64,25315.68,4.602
1685851200000,25323.63,25340.9,25300.01,25312.22,5.51266
1685854800000,25309.81,25315.95,25282.25,25296.98,3.95522
1685858400000,25296.98,25391.74,25290.56,25381.16,6.39072
1685862000000,25385.15,25409.97,25375.28,25398.49,14.73472
